id,director,actors
37345,['Michael Austin'],['Jim Broadbent']
32562,"['Rob Epstein', 'Jeffrey Friedman']",['Lily Tomlin']
47507,['Mathieu Kassovitz'],['Vincent Cassel']
25403,['Nanni Moretti'],['Nanni Moretti']
124304,['María Luisa Bemberg'],['Marcello Mastroianni']
9066,['Betty Thomas'],['Shelley Long']
771,['Chris Columbus'],['Macaulay Culkin']
251,['Jerry Zucker'],['Patrick Swayze']
812,"['Ron Clements', 'John Musker']",['Scott Weinger']
280,['James Cameron'],['Arnold Schwarzenegger']
581,['Kevin Costner'],['Kevin Costner']
80350,['Steve Cohen'],['Roddy Piper']
268,['Tim Burton'],['Jack Nicholson']
274,['Jonathan Demme'],['Jodie Foster']
408,['David Hand'],['Adriana Caselotti']
10020,"['Gary Trousdale', 'Kirk Wise']","[""Paige O'Hara""]"
10895,"['Hamilton Luske', 'Ben Sharpsteen']",['Mel Blanc']
114,['Garry Marshall'],['Julia Roberts']
41043,['Yuri Mamin'],['Viktor Mikhaylov']
576,['Sam Peckinpah'],['William Holden']
15477,['C.M. Talkington'],['Gil Bellows']
59146,['Huang Jianxin'],['Gu Bao-Ming']
124472,['Jean Bach'],[]
30528,['Sam Weisman'],['Matthew Modine']
7300,['Michael Hoffman'],['Michelle Pfeiffer']
10824,['Bill Condon'],['Tony Todd']
261246,['Stephen Poliakoff'],['Charles Dance']
275,['Joel Coen'],['William H. Macy']
25059,['David R. Ellis'],['Michael J. Fox']
11827,['Gerald Potterton'],['Rodger Bumpass']
8766,"['Kevin Yagher', 'Joe Chappelle']",['Bruce Ramsay']
23570,['Matt Reeves'],['David Schwimmer']
47333,['Franco Zeffirelli'],['Anna Paquin']
54850,['Anna Campion'],['Oliver Milburn']
51242,['Franco Brusati'],['Nino Manfredi']
10112,['Wolfgang Reitherman'],['Phil Harris']
4307,['Pedro Almodóvar'],['Marisa Paredes']
46029,['Fernando Trueba'],['Antonio Banderas']
32308,['Bill Couturié'],['Matt LeBlanc']
88893,['Werner Herzog'],['Donald Sutherland']
52873,['André Téchiné'],['Daniel Auteuil']
123505,[],['Lisa Eichhorn']
340210,['Mika Kaurismäki'],['James Russo']
44281,['Férid Boughedir'],['Selim Boughedir']
28121,['Martin Lawrence'],['Lynn Whitfield']
12520,['Stacy Title'],['Cameron Diaz']
1592,['Gregory Hoblit'],['Richard Gere']
166901,['Clément Virgo'],[]
36447,['Bruno Barreto'],['Dennis Hopper']
19042,"['Paul Sabella', 'Larry Leker']",['Ernest Borgnine']
38884,['Ken Loach'],['Ian Hart']
47449,['Hal Salwen'],['Tim Daly']
36259,['Jonathan R. Betuel'],['Whoopi Goldberg']
41852,['Richard Pearce'],['Robert Duvall']
40926,['Todd Verow'],['Michael Gunther']
9099,['Jonathan Lynn'],['Steve Martin']
2021,['Tim Sullivan'],['Richard E. Grant']
61752,['Spike Lee'],['Theresa Randle']
10988,['Jeremiah S. Chechik'],['Sharon Stone']
11479,['Hervé Palud'],['Patrick Timsit']
398959,['Martin Enlen'],['Anica Dobra']
287305,['Carlo Rola'],['Ulrich Mühe']
339428,[],['Erik Goertz']
12652,['Claude Sautet'],['Emmanuelle Béart']
10684,['Edward Zwick'],['Denzel Washington']
954,['Brian De Palma'],['Tom Cruise']
68445,['Friðrik Þór Friðriksson'],['Masatoshi Nagase']
18989,['Pen Densham'],['Robin Wright']
10801,['Sönke Wortmann'],['Veronica Ferres']
54285,['Park Chul-soo'],['Pang Eun-jin']
8840,['Rob Cohen'],['Dennis Quaid']
278978,['Joseph Vilsmaier'],['Peter Ketnath']
124625,['Michael Verhoeven'],['George Tabori']
11107,['Steve Rash'],['Whoopi Goldberg']
16417,['Gray Hofmeyr'],['Leon Schuster']
70934,['Richard Wherrett'],['Max Cullen']
10363,['René Clément'],['Alain Delon']
161070,['Anthony Hopkins'],['Anthony Hopkins']
10539,['Henry Selick'],['Miriam Margolyes']
10543,['James Foley'],['Mark Wahlberg']
18414,['Kelly Makin'],['Dave Foley']
47502,['Paul Mazursky'],['Cher']
11902,['Emir Kusturica'],"[""Predrag 'Miki' Manojlović""]"
27098,['Bo Widerberg'],['Johan Widerberg']
25087,['Alan Mehrez'],['Daniel Bernhardt']
5801,['Satyajit Ray'],['Kanu Bannerjee']
896,['Satyajit Ray'],['Soumitra Chatterjee']
3065,['Jim Mallon'],['Michael J. Nelson']
318177,[],[]
2300,['Joe Pytka'],['Michael Jordan']
8069,['Roger Vadim'],['Jane Fonda']
288173,['Catherine Cyran'],['Tia Carrere']
187851,['Brett Piper'],['Donna Frotscher']
27768,['George Hickenlooper'],['Billy Bob Thornton']
221917,['Peter Yates'],['Albert Finney']
8072,['Jean-Luc Godard'],['Eddie Constantine']
35797,['Bertrand Tavernier'],['Philippe Noiret']
88030,['Mika Kaurismäki'],['Jim Jarmusch']
185191,['Claude Chabrol'],[]
83857,['Gordon Willis'],['Talia Shire']
33245,['Randal Kleiser'],['Eric Roberts']
124460,['Michael Blakemore'],['Greta Scacchi']
27281,['Simon Wincer'],['Danny Glover']
105045,['Margarethe von Trotta'],['Corinna Harfouch']
40001,['Richard Benjamin'],['Shirley MacLaine']
29621,['Norberto Barba'],['Mario Van Peebles']
117730,['Eli Cohen'],[]
20762,['Robert Mandel'],['Tom Berenger']
37144,['Pat Verducci'],['Alicia Silverstone']
48260,['Michael Winterbottom'],['Amanda Plummer']
12656,['Steven Baigelman'],['Keanu Reeves']
38867,['Zalman King'],['Audie England']
277270,['Barry Caillier'],['Billy Burke']
25969,['Patrick Read Johnson'],['Perry Anzilotti']
44103,['Stijn Coninx'],['Jan Decleir']
753,['John Cassavetes'],['Gena Rowlands']
43634,['Stacy Cochran'],['Winona Ryder']
9103,['Jean-Claude Van Damme'],['Jean-Claude Van Damme']
90214,['Mark Joffe'],['Ben Mendelsohn']
29649,['Steve Gomer'],['Rhea Perlman']
10990,['Lee Tamahori'],['Nick Nolte']
8866,['Michael Lehmann'],['Uma Thurman']
12233,['George Scribner'],['Joey Lawrence']
23449,['Tom DeCerchio'],['Damon Wayans']
36355,['Alan Shapiro'],['Elijah Wood']
37667,['Angela Pope'],['Julia Ormond']
90148,['Betty Kaplan'],['Jennifer Connelly']
922,['Jim Jarmusch'],['Johnny Depp']
11876,['Jean-Paul Rappeneau'],['Juliette Binoche']
52633,['Jack Hill '],['Joanne Nail']
62364,['Manuel Gómez Pereira'],['Javier Bardem']
11687,['Jean-Marie Poiré'],['Jean Reno']
9304,['Harold Ramis'],['Michael Keaton']
73183,['Brett Thompson'],['Maila Nurmi']
131232,"['Francesco Sframeli', 'Spiro Scimone']",['Francesco Sframeli']
9100,['Andrew Fleming'],['Robin Tunney']
20759,['Reginald Hudlin'],['Samuel L. Jackson']
46063,['Bruce Beresford'],['Sharon Stone']
365371,[],[]
32513,['John Schlesinger'],['Eileen Atkins']
40651,"['Stephen Quay', 'Timothy Quay']",['Alice Krige']
36915,['Phil Joanou'],['Alec Baldwin']
40507,['Larry Cohen'],['Fred Williamson']
9802,['Michael Bay'],['Sean Connery']
25697,['Harvey Miller'],['Jack Lemmon']
21588,['Michele Soavi'],['Rupert Everett']
664,['Jan de Bont'],['Helen Hunt']
11867,['David Hogan'],['Pamela Anderson']
47119,['Maurice Pialat'],['Gérard Depardieu']
314352,['Gabriel Barylli'],['Veronica Ferres']
9323,['Mamoru Oshii'],['Atsuko Tanaka']
10280,['Tom Holland'],['Robert John Burke']
10535,['Rick Friedberg'],['Leslie Nielsen']
124613,['Udayan Prasad'],['Om Puri']
532,['Nick Park'],['Peter Sallis']
26744,['Abraham Polonsky'],['John Garfield']
16299,['John Landis'],['Tom Arnold']
10547,['David Twohy'],['Charlie Sheen']
245268,['Robert Z. Leonard'],['Charles Laughton']
935,['Stanley Kubrick'],['Peter Sellers']
55613,['Guy Maddin'],['Kyle McCulloch']
215107,"[""John O'Brien""]",['George Thrush']
41007,['John Irvin'],['Vanessa Redgrave']
35645,['Kevin James Dobson'],['Christina Ricci']
110465,['Victor Saville'],['Errol Flynn']
255546,['Helena Solberg'],['Carmen Miranda']
40751,['Wong Kar-wai'],['Leslie Cheung']
275096,['Ebrahim Forouzesh'],['Behzad Khodaveisi']
85778,['Freida Lee Mock'],[]
11101,['Joseph Vilsmaier'],['Dominique Horwitz']
9826,['Simon Wincer'],['Billy Zane']
9879,['Andrew Bergman'],['Demi Moore']
63564,['David Keating'],"[""Catherine O'Hara""]"
22621,['James Mangold'],['Liv Tyler']
7095,['Francis Ford Coppola'],['Robin Williams']
26890,['Mary Harron'],['Lili Taylor']
46732,['Charles Matthau'],['Piper Laurie']
124633,['Goran Paskaljević'],['Tom Conti']
202425,"['Mwezé Ngangura', 'Benoît Lamy']",['Papa Wemba']
196940,['Jean-Pierre Bekolo'],[]
77771,['Djibril Diop Mambéty'],['Magaye Niang']
181083,['Gaston Kaboré'],['Serge Yanogo']
41225,"['Federico Fellini', 'Louis Malle', 'Roger Vadim']",['Brigitte Bardot']
188589,"['Henry Jaglom', 'Victoria Foyt']",[]
87190,['Robby Henson'],['Chris Cooper']
627,['Danny Boyle'],['Ewan McGregor']
32872,['Scott Winant'],['Sarah Jessica Parker']
602,['Roland Emmerich'],['Will Smith']
14553,['Bernardo Bertolucci'],['Liv Tyler']
9566,['Tony Scott'],['Robert De Niro']
10545,"['Gary Trousdale', 'Kirk Wise']",['Tom Hulce']
9894,['Ben Stiller'],['Jim Carrey']
11543,"['Bobby Farrelly', 'Peter Farrelly']",['Woody Harrelson']
9268,['Chuck Russell'],['Arnold Schwarzenegger']
52059,"['Carma Hinton', 'Richard Gordon']",[]
9327,['Tom Shadyac'],['Eddie Murphy']
123763,['María Luisa Bemberg'],['Assumpta Serna']
81949,['Lucian Pintilie'],['Kristin Scott Thomas']
42005,['Gazdag Gyula'],[]
124306,['Gérard Mordillat'],['Sami Frey']
183955,['Mel Chionglo'],['Alex del Rosario']
44535,['Alexandre Rockwell'],['Rosie Perez']
44495,['Christopher Larkin'],['Robert McLane']
78285,['Laurent Heynemann  '],['Jeanne Moreau']
11228,['Rob Cohen'],['Sylvester Stallone']
10779,['Peter Jackson'],['Michael J. Fox']
26748,['John Sayles'],['Chris Cooper']
38223,['Bronwen Hughes'],['Michelle Trachtenberg']
9294,['Jon Turteltaub'],['John Travolta']
49963,['Nicole Holofcener'],['Catherine Keener']
11363,['Edward Burns'],['Edward Burns']
1645,['Joel Schumacher'],['Matthew McConaughey']
31546,['Michael Corrente'],['Dustin Hoffman']
77056,['Éric Rohmer'],['Clara Bellar']
36344,['Fraser Clarke Heston'],['Thora Birch']
18550,['Kevin Hooks'],['Laurence Fishburne']
11511,['Paul Michael Glaser'],"[""Shaquille O'Neal""]"
172198,['Ildikó Enyedi'],['Gary Kemp']
34170,['Howard Franklin'],['Bill Murray']
281085,['Mitch Marcus'],['Scott Caan']
109478,['Jaime Hellman'],['Eric Roberts']
124645,['Nicolas Roeg'],['Sônia Braga']
12606,['Arlene Sanford'],['Shelley Long']
69895,['Maurizio Nichetti'],['Maurizio Nichetti']
35206,['Luis Buñuel'],['Simone Signoret']
151489,['Paul Turner'],['Huw Garmon']
4837,['Éric Rohmer'],['Patrick Bauchau']
12632,"['Peter Sehr', 'Gernot Roll']",['André Eisermann']
9098,['Rolf Silber'],['Christoph M. Ohrt']
282919,['Peter Weck'],['Christiane Hörbiger']
124614,['Manoel de Oliveira'],['Catherine Deneuve']
18975,['Steve Barron'],['Martin Landau']
11962,['John Payson'],"[""Jerry O'Connell""]"
2925,['Hugh Wilson'],['Goldie Hawn']
28628,['Nigel Finch'],['Guillermo Díaz']
3595,['Ron Howard'],['Mel Gibson']
9308,['Hart Bochner'],['Jon Lovitz']
92381,['Doug Ellin'],"[""Jermaine 'Huggy' Hopkins""]"
18555,['Annette Haywood-Carter'],['Angelina Jolie']
12123,['Andrew Davis'],['Keanu Reeves']
10830,['Danny DeVito'],['Mara Wilson']
3573,['Douglas McGrath'],['Gwyneth Paltrow']
10546,['Tim Pope'],['Vincent Pérez']
18862,['Harry Winer'],['Jamie Lee Curtis']
31417,['Georges Franju'],['Pierre Brasseur']
9431,['Gilbert Adler'],['Dennis Miller']
124619,['John Rubino'],[]
297645,['Yin Li'],['Jiang Wenli']
48144,['Yim Ho'],['Siqin Gaowa']
46986,['Hal Hartley'],['Paul Austin']
144982,['Marcus DeLeon'],['Lara Flynn Boyle']
47907,['Lee David Zlotoff'],['Alison Elliott']
10061,['John Carpenter'],['Kurt Russell']
36266,['Tran Anh Hung'],['Le Van Loc']
549,['Julian Schnabel'],['Jeffrey Wright']
10478,['Ron Shelton'],['Kevin Costner']
66634,['Rolf de Heer'],['Colin Friels']
116690,['Keisuke Kinoshita'],['Kinuyo Tanaka']
213917,['Nicole Garcia'],['Nathalie Baye']
145925,['Leone Pompucci'],['Claudio Bigagli']
100914,['Zheng Jun-Li'],[]
238,['Francis Ford Coppola'],['Marlon Brando']
159,['Sönke Wortmann'],['Til Schweiger']
11134,['Stanley Tong'],['Jackie Chan']
88224,['Lisa Krueger'],['Mary Kay Place']
132641,['Mikio Naruse'],['Mieko Takamine']
42758,['Gillies MacKinnon'],['Iain Robertson']
9303,"['Lana Wachowski', 'Lilly Wachowski']",['Jennifer Tilly']
23945,['Arthur Hiller'],['Tom Arnold']
37820,['John Ruane'],['Sam Neill']
22479,['Robert Altman'],['Jennifer Jason Leigh']
9054,['Christopher Cain'],['Joe Pesci']
241058,['Peter Shaner'],['Billy Campbell']
11985,['Tsai Ming-liang'],['Lee Kang-Sheng']
10232,['Daniel Schmid'],['Ingrid Caven']
59569,['Tim Metcalfe'],['James Woods']
410921,['Izidore K. Musallam'],['Alexandra Paul']
38955,['Stanley Tong'],['Michelle Yeoh']
110513,['Jim McKay'],['Lili Taylor']
114089,['Karim Dridi'],['Sami Bouajila']
11015,['Peter Hyams'],['Penelope Ann Miller']
9306,"['John Frankenheimer', 'Richard Stanley']",['Marlon Brando']
12559,['David M. Evans'],['Sinbad']
58770,['David Koepp'],['Kyle MacLachlan']
124851,['Gary Winick'],['Michael Imperioli']
3587,['Norman Jewison'],['Whoopi Goldberg']
10723,['Ernest R. Dickerson'],['Damon Wayans']
56077,['Nick Hamm'],['Polly Walker']
19004,['Roy Allen Smith'],['Scott McAfee']
101230,['Theo van Gogh'],['Ad van Kempen']
253632,[],['Victoria Abril']
10987,['Joe Chappelle'],['Donald Pleasence']
44705,['Trevor Nunn'],['Helena Bonham Carter']
20318,['Keith Gordon'],['Nick Nolte']
43596,['Max Ophüls'],['Paul Hörbiger']
79782,['Jan Jakub Kolski'],['Marcin Walewski']
26933,['André Téchiné'],['Gaël Morel']
27854,['Sam Wood'],['Gary Cooper']
981,['George Cukor'],['Katharine Hepburn']
872,"['Stanley Donen', 'Gene Kelly']",['Gene Kelly']
2769,['Vincente Minnelli'],['Gene Kelly']
13320,['Stanley Donen'],['Audrey Hepburn']
164,['Blake Edwards'],['Audrey Hepburn']
426,['Alfred Hitchcock'],['James Stewart']
567,['Alfred Hitchcock'],['James Stewart']
3078,['Frank Capra'],['Clark Gable']
13528,['George Cukor'],['Charles Boyer']
28288,['Mark Sandrich'],['Fred Astaire']
213,['Alfred Hitchcock'],['Cary Grant']
284,['Billy Wilder'],['Jack Lemmon']
239,['Billy Wilder'],['Marilyn Monroe']
4808,['Stanley Donen'],['Cary Grant']
289,['Michael Curtiz'],['Humphrey Bogart']
963,['John Huston'],['Humphrey Bogart']
11113,['George Cukor'],['Audrey Hepburn']
6620,['Billy Wilder'],['Humphrey Bogart']
804,['William Wyler'],['Gregory Peck']
26531,['Walter Lang'],['Shirley Temple']
909,['Vincente Minnelli'],['Judy Garland']
630,['Victor Fleming'],['Judy Garland']
770,['Victor Fleming'],['Vivien Leigh']
31044,['Richard Benjamin'],"[""Peter O'Toole""]"
599,['Billy Wilder'],['William Holden']
15,['Orson Welles'],['Orson Welles']
62,['Stanley Kubrick'],['Keir Dullea']
121357,['Mitchell Leisen'],['Ray Milland']
705,['Joseph L. Mankiewicz'],['Bette Davis']
22490,['George Cukor'],['Norma Shearer']
223,['Alfred Hitchcock'],['Laurence Olivier']
25670,['Alfred Hitchcock'],['Joel McCrea']
303,['Alfred Hitchcock'],['Cary Grant']
4174,['Alfred Hitchcock'],['Ingrid Bergman']
8356,['Leo McCarey'],['Cary Grant']
381,['Alfred Hitchcock'],['Cary Grant']
20758,['Vincente Minnelli'],['Spencer Tracy']
29376,['Vincente Minnelli'],['Fred Astaire']
1859,['Ernst Lubitsch'],['Greta Garbo']
18299,['Billy Wilder'],['Gary Cooper']
17281,['Vincente Minnelli'],['Leslie Caron']
64382,['Vincente Minnelli'],['Rex Harrison']
10907,"['Michael Curtiz', 'William Keighley']",['Errol Flynn']
32093,['Rouben Mamoulian'],['Tyrone Power']
1939,['Otto Preminger'],['Gene Tierney']
22292,['Joseph L. Mankiewicz'],['Gene Tierney']
3598,['Frank Capra'],['Ronald Colman']
3080,['Mark Sandrich'],['Fred Astaire']
198,['Ernst Lubitsch'],['Carole Lombard']
13562,['Gregory La Cava'],['William Powell']
1712,['George Stevens'],['Elizabeth Taylor']
220,['Elia Kazan'],['James Dean']
3529,['W.S. Van Dyke'],['William Powell']
3085,['Howard Hawks'],['Cary Grant']
2897,['Michael Anderson'],['David Niven']
1585,['Frank Capra'],['James Stewart']
3083,['Frank Capra'],['James Stewart']
900,['Howard Hawks'],['Katharine Hepburn']
43795,['George Stevens'],['Irene Dunne']
85638,['Victor Sjöström'],['Lillian Gish']
50001,['William A. Wellman'],['Barbara Stanwyck']
43905,['John Cromwell'],['Leslie Howard']
22688,['Archie Mayo'],['Paul Muni']
23114,['John Cromwell'],['Freddie Bartholomew']
26378,['Busby Berkeley'],['John Garfield']
40206,['Henry Koster'],['Danny Kaye']
22356,['James Edward Grant'],['John Wayne']
260,['Alfred Hitchcock'],['Robert Donat']
43488,['Lewis Milestone'],['Dana Andrews']
22613,"['Howard Hawks', 'Howard Hughes']",['Jane Russell']
10331,['George A. Romero'],['Duane Jones']
488,['John Huston'],['Humphrey Bogart']
22733,['John Huston'],['Humphrey Bogart']
261,['Richard Brooks'],['Elizabeth Taylor']
57575,['Richard Brooks'],['Elizabeth Taylor']
32574,['Frank Capra'],['Barbara Stanwyck']
22657,['John Cromwell'],['Charles Boyer']
76464,['Victor Schertzinger'],['James Cagney']
22649,['Frank Borzage'],['Helen Hayes']
176841,['Edwin L. Marin'],['Chester Morris']
125587,"[""Thaddeus O'Sullivan""]",['Ian Hart']
39448,['Corey Yuen Kwai'],['Michelle Yeoh']
52855,['Darrell James Roodt'],['Ice Cube']
39940,['Joshua Logan'],['William Holden']
172868,['Chris Newby'],['Bernard Hill']
85328,['Richard Schenkman'],['Adrian Pasdar']
124632,['Allan Miller'],[]
11076,['Carroll Ballard'],['Jeff Daniels']
63945,['Lance Young'],['Craig Sheffer']
58985,['Allison Anders'],['Illeana Douglas']
890,['Joseph Vilsmaier'],['André Eisermann']
10861,['Ringo Lam'],['Jean-Claude Van Damme']
1770,['Neil Jordan'],['Liam Neeson']
44465,['Amy Holden Jones'],['Clive Owen']
2033,['Matthew Broderick'],['Matthew Broderick']
18203,"['Stanley Tucci', 'Campbell Scott']",['Stanley Tucci']
9333,['Walter Hill'],['Bruce Willis']
47260,['Robert M. Young'],['Edward James Olmos']
9400,['F. Gary Gray'],['Jada Pinkett Smith']
9401,['John Herzfeld'],['Danny Aiello']
12241,['Reb Braddock'],['Bruce Ramsay']
25739,['René Gainville'],['Michel Serrault']
161806,['John Walsh'],['Matt Ross']
11306,['Michael Apted'],['Hugh Grant']
9625,['John Gray'],['Steven Seagal']
10680,['Robert Lieberman'],['Emilio Estevez']
6346,['James Foley'],"[""Chris O'Donnell""]"
18660,['Norman Tokar'],['Don Knotts']
35115,['Norman Foster'],['Fess Parker']
14821,['John Hough'],['Kim Richards']
14136,['Robert Stevenson'],['Dean Jones']
10869,['Robert Stevenson'],['Helen Hayes']
22660,['Robert Stevenson'],['Dorothy McGuire']
19186,['David Swift'],['Hayley Mills']
31102,['David Swift'],['Hayley Mills']
6878,['Duwayne Dunham'],['Michael J. Fox']
15944,['Charles Barton'],['Fred MacMurray']
18444,['Ken Annakin'],['John Mills']
20723,['Robert Stevenson'],['Hayley Mills']
173,['Richard Fleischer'],['Kirk Douglas']
864,['Jon Turteltaub'],['Leon Robinson']
24795,['William Dear'],['Danny Glover']
11224,"['Clyde Geronimi', 'Wilfred Jackson', 'Hamilton Luske']",['Ilene Woods']
81310,['Wolfgang Reitherman'],['Sterling Holloway']
15947,"['William Roberts', 'Clyde Geronimi', 'Jack Kinney', 'Harold Young', 'Norman Ferguson']",['Sterling Holloway']
9078,['Wolfgang Reitherman'],['Sebastian Cabot']
29682,"['Harold D. Schuster', 'Hamilton Luske']",['Bobby Driscoll']
8367,['Kevin Reynolds'],['Kevin Costner']
433,['Robert Stevenson'],['Julie Andrews']
11360,"['Samuel Armstrong', 'Ben Sharpsteen', 'William Roberts', 'Wilfred Jackson', 'Jack Kinney', 'Norman Ferguson']",['Sterling Holloway']
11114,['Don Chaffey'],['Sean Marshall']
12335,['Robert Stevenson'],['Angela Lansbury']
12092,"['Hamilton Luske', 'Wilfred Jackson', 'Clyde Geronimi']",['Kathryn Beaumont']
10948,"['Ted Berman', 'Art Stevens', 'Richard Rich']",['Mickey Rooney']
11229,['Matthew Bright'],['Kiefer Sutherland']
15121,['Robert Wise'],['Julie Andrews']
562,['John McTiernan'],['Bruce Willis']
10163,['Brett Leonard'],['Jeff Fahey']
48862,['Nick Cassavetes'],['Gena Rowlands']
117036,['Iara Lee'],[]
47199,['Christopher Hampton'],['Bob Hoskins']
11159,['Mike Leigh'],['Timothy Spall']
9591,['Tom Hanks'],['Tom Everett Scott']
30500,['Michael Pressman'],['Peter Gallagher']
41843,['James Ivory'],['Anthony Hopkins']
55058,['Joseph Bologna'],['Angelina Jolie']
10938,['Hettie MacDonald'],['Linda Henry']
11412,['Renny Harlin'],['Geena Davis']
10586,['Stephen Hopkins'],['Michael Douglas']
42314,['Al Pacino'],['Al Pacino']
27845,['Steve Buscemi'],['Steve Buscemi']
108365,['Ismail Merchant'],['Jeanne Moreau']
23223,['John McNaughton'],['Ashley Judd']
49471,['Spike Lee'],['Ossie Davis']
38153,['George P. Cosmatos'],['Charlie Sheen']
25147,['Michael Winterbottom'],['Kate Winslet']
9716,['Woody Allen'],['Drew Barrymore']
43777,['Leon Ichaso'],['René Lavan']
454,['Baz Luhrmann'],['Leonardo DiCaprio']
10218,['Doug Liman'],['Jon Favreau']
819,['Barry Levinson'],['Robert De Niro']
38191,['Michael Cimino'],['Woody Harrelson']
56830,['Scott Silver'],['David Arquette']
11238,['Tad Stones'],['Scott Weinger']
27256,['Anthony Asquith'],['Jean Kent']
31530,['Mark Sandrich'],['Fred Astaire']
66473,['George Stevens'],['Fred Astaire']
28120,['Edward Dmytryk'],['Robert Young']
1834,['Edward Dmytryk'],['Dick Powell']
26282,"['Josef von Sternberg', 'Nicholas Ray']",['Robert Mitchum']
37218,['Aaron Kim Johnston'],['Russell Crowe']
252,['Mel Stuart'],['Gene Wilder']
116356,['Jan Bucquoy'],['Jean-Henri Compère']
16372,['Jack Clayton'],['Deborah Kerr']
