adult,belongs_to_collection,budget,genres,id,imdb_id,original_language,original_title,popularity,production_companies,production_countries,release_date,revenue,runtime,spoken_languages,title,vote_average,vote_count,director,actors
False,False,4000000,"Romance,Drama,Comedy",22279,tt0112427,en,An Awfully Big Adventure,0.922958,"[{'name': 'Fine Line Features', 'id': 8}, {'name': 'BBC', 'id': 5996}, {'name': 'British Screen Productions', 'id': 12745}, {'name': 'Portman Productions', 'id': 16027}]","[{'iso_3166_1': 'GB', 'name': 'United Kingdom'}]",1995-07-21,851545.0,113.0,"[{'iso_639_1': 'en', 'name': 'English'}]",An Awfully Big Adventure,6.0,11.0,['Mike Newell'],"['Alan Rickman', 'Hugh Grant', 'Georgina Cates']"
False,False,52000000,Drama,568,tt0112384,en,Apollo 13,18.761467,"[{'name': 'Imagine Entertainment', 'id': 23}, {'name': 'Universal Pictures', 'id': 33}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1995-06-30,355237933.0,140.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Apollo 13,7.3,1637.0,['Ron Howard'],"['Tom Hanks', 'Bill Paxton', 'Kevin Bacon']"
False,False,28000000,Adventure,11780,tt0114287,en,Rob Roy,10.193549,"[{'name': 'United Artists', 'id': 60}, {'name': 'Talisman Productions', 'id': 8989}]","[{'iso_3166_1': 'GB', 'name': 'United Kingdom'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",1995-04-13,31596911.0,139.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Rob Roy,6.5,151.0,['Michael Caton-Jones'],"['Liam Neeson', 'Jessica Lange', 'John Hurt']"
False,True,100000000,"Action,Crime,Fantasy",414,tt0112462,en,Batman Forever,13.321354,"[{'name': 'Warner Bros.', 'id': 6194}, {'name': 'Polygram Filmed Entertainment', 'id': 31080}]","[{'iso_3166_1': 'GB', 'name': 'United Kingdom'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",1995-06-16,336529144.0,121.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Batman Forever,5.2,1529.0,['Joel Schumacher'],"['Val Kilmer', 'Tommy Lee Jones', 'Jim Carrey']"
False,True,2000000,Comedy,5894,tt0112541,en,Blue in the Face,11.528147,"[{'name': 'Miramax Films', 'id': 14}, {'name': 'InterAL', 'id': 30334}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1995-09-15,1275000.0,83.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Blue in the Face,6.8,28.0,"['Paul Auster', 'Wayne Wang']","['Harvey Keitel', 'Lou Reed', 'Michael J. Fox']"
False,False,11000000,"Action,Comedy",1775,tt0109370,en,Canadian Bacon,5.391556,"[{'name': 'PolyGram Filmed Entertainment', 'id': 1382}]","[{'iso_3166_1': 'CA', 'name': 'Canada'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",1995-06-08,178104.0,91.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Canadian Bacon,5.9,57.0,['Michael Moore'],"['John Candy', 'Alan Alda', 'Rhea Perlman']"
False,True,50000000,"Fantasy,Comedy,Family",8839,tt0112642,en,Casper,12.812539,"[{'name': 'Universal Pictures', 'id': 33}, {'name': 'Amblin Entertainment', 'id': 56}, {'name': 'The Harvey Entertainment Company', 'id': 11098}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1995-05-26,287928194.0,100.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Casper,6.0,1045.0,['Brad Silberling'],"['Christina Ricci', 'Bill Pullman', 'Cathy Moriarty']"
False,False,25000000,"Mystery,Crime,Drama",20649,tt0112688,en,Clockers,4.558992,"[{'name': 'Universal Pictures', 'id': 33}, {'name': '40 Acres & A Mule Filmworks', 'id': 4319}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1995-09-15,13071518.0,128.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Clockers,6.8,69.0,['Spike Lee'],"['Harvey Keitel', 'John Turturro', 'Delroy Lindo']"
False,False,50000000,"Action,Adventure,Drama,Mystery,Science Fiction,Thriller",10329,tt0112715,en,Congo,7.260574,"[{'name': 'Paramount Pictures', 'id': 4}, {'name': 'Kennedy/Marshall Company, The', 'id': 7383}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1995-06-09,152022101.0,109.0,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'fr', 'name': 'Français'}]",Congo,5.0,214.0,['Frank Marshall'],"['Laura Linney', 'Dylan Walsh', 'Ernie Hudson']"
False,False,53000000,"Action,Thriller,Drama",8963,tt0112740,en,Crimson Tide,8.657364999999999,"[{'name': 'Hollywood Pictures', 'id': 915}, {'name': 'Don Simpson/Jerry Bruckheimer Films', 'id': 10288}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1995-05-12,157387195.0,116.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Crimson Tide,7.0,508.0,['Tony Scott'],"['Denzel Washington', 'Gene Hackman', 'Matt Craven']"
False,True,7000000,"Thriller,Action,Crime",8068,tt0112851,en,Desperado,6.950458,"[{'name': 'Columbia Pictures', 'id': 5}, {'name': 'Los Hooligans Productions', 'id': 11705}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1995-08-25,25405445.0,104.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Desperado,6.8,898.0,['Robert Rodriguez'],"['Antonio Banderas', 'Salma Hayek', 'Joaquim de Almeida']"
False,False,27000000,"Drama,Mystery,Thriller",8512,tt0112857,en,Devil in a Blue Dress,4.646132,"[{'name': 'TriStar Pictures', 'id': 559}, {'name': 'Mundy Lane Entertainment', 'id': 2510}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1995-09-15,16140822.0,102.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Devil in a Blue Dress,6.3,88.0,['Carl Franklin'],"['Denzel Washington', 'Tom Sizemore', 'Jennifer Beals']"
False,True,90000000,"Action,Thriller",1572,tt0112864,en,Die Hard: With a Vengeance,15.138855,"[{'name': 'Twentieth Century Fox Film Corporation', 'id': 306}, {'name': 'Cinergi Pictures Entertainment', 'id': 1504}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1995-05-19,366101666.0,128.0,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'de', 'name': 'Deutsch'}, {'iso_639_1': 'ro', 'name': 'Română'}]",Die Hard: With a Vengeance,6.9,2094.0,['John McTiernan'],"['Bruce Willis', 'Jeremy Irons', 'Samuel L. Jackson']"
False,False,55000000,"Action,Adventure,Drama,Romance",6520,tt0113071,en,First Knight,15.178338,"[{'name': 'Columbia Pictures Corporation', 'id': 441}, {'name': 'First Knight Productions', 'id': 10158}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1995-07-07,127600435.0,134.0,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'fr', 'name': 'Français'}]",First Knight,5.9,319.0,['Jerry Zucker'],"['Sean Connery', 'Richard Gere', 'Julia Ormond']"
False,False,20000000,"Action,Crime,Thriller,Drama",10428,tt0113243,en,Hackers,14.810519,"[{'name': 'United Artists', 'id': 60}, {'name': 'Suftley', 'id': 87394}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1995-09-14,7563728.0,107.0,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'it', 'name': 'Italiano'}, {'iso_639_1': 'ja', 'name': '日本語'}, {'iso_639_1': 'ru', 'name': 'Pусский'}]",Hackers,6.2,406.0,['Iain Softley'],"['Jonny Lee Miller', 'Angelina Jolie', 'Jesse Bradford']"
False,False,25000000,"Adventure,Action,Drama,Science Fiction,Thriller",9886,tt0113481,en,Johnny Mnemonic,11.715868,"[{'name': 'TriStar Pictures', 'id': 559}, {'name': 'Alliance Communications Corporation', 'id': 2480}]","[{'iso_3166_1': 'CA', 'name': 'Canada'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",1995-05-26,19075720.0,97.0,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'ja', 'name': '日本語'}]",Johnny Mnemonic,5.5,380.0,['Robert Longo'],"['Keanu Reeves', 'Dina Meyer', 'Takeshi Kitano']"
False,False,90000000,Science Fiction,9482,tt0113492,en,Judge Dredd,8.184814999999999,"[{'name': 'Hollywood Pictures', 'id': 915}, {'name': 'Cinergi Pictures Entertainment', 'id': 1504}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1995-06-30,113493481.0,96.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Judge Dredd,5.4,643.0,['Danny Cannon'],"['Sylvester Stallone', 'Diane Lane', 'Armand Assante']"
False,False,1500000,"Drama,Crime",9344,tt0113540,en,Kids,4.877872,"[{'name': 'Miramax Films', 'id': 14}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1995-07-28,7412216.0,91.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Kids,6.8,280.0,['Larry Clark'],"['Leo Fitzpatrick', 'Rosario Dawson', 'Chloë Sevigny']"
False,False,500000,"Drama,Comedy",9071,tt0113677,en,Living in Oblivion,10.058329,"[{'name': 'JDI productions', 'id': 13187}, {'name': 'Lemon Sky Productions', 'id': 13190}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1995-01-20,1148752.0,89.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Living in Oblivion,7.2,64.0,['Tom DiCillo'],"['Steve Buscemi', 'Catherine Keener', 'Dermot Mulroney']"
False,False,6000000,"Romance,Comedy",2293,tt0113749,en,Mallrats,8.255469999999999,"[{'name': 'Universal Pictures', 'id': 33}, {'name': 'Gramercy Pictures', 'id': 37}, {'name': 'Alphaville Films', 'id': 11462}, {'name': 'View Askew Productions', 'id': 16934}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1995-10-20,2122561.0,94.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Mallrats,6.8,400.0,['Kevin Smith'],"['Jason Lee', 'Jeremy London', 'Shannen Doherty']"
False,True,15000000,"Action,Adventure,Science Fiction,Family,Fantasy",9070,tt0113820,en,Mighty Morphin Power Rangers: The Movie,7.0242270000000016,"[{'name': 'Twentieth Century Fox Film Corporation', 'id': 306}, {'name': 'Saban Entertainment', 'id': 2106}, {'name': 'Toei Company', 'id': 9255}]","[{'iso_3166_1': 'JP', 'name': 'Japan'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",1995-06-30,66000000.0,92.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Mighty Morphin Power Rangers: The Movie,5.2,153.0,['Bryan Spicer'],"['Amy Jo Johnson', 'Jason David Frank', 'David Yost']"
False,False,2,"Thriller,Foreign",48787,tt0110604,en,Mute Witness,2.466066,"[{'name': 'Comet Film Produktion GmbH', 'id': 16561}, {'name': 'Avrora Media', 'id': 38959}, {'name': 'Cobblestone Pictures', 'id': 38960}]","[{'iso_3166_1': 'DE', 'name': 'Germany'}, {'iso_3166_1': 'RU', 'name': 'Russia'}, {'iso_3166_1': 'GB', 'name': 'United Kingdom'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",1995-09-28,1.0,95.0,"[{'iso_639_1': 'ru', 'name': 'Pусский'}, {'iso_639_1': 'en', 'name': 'English'}]",Mute Witness,6.4,36.0,['Anthony Waller'],"['Marina Zudina', 'Fay Ripley', 'Evan Richards']"
False,True,22000000,"Crime,Drama,Mystery,Thriller,Action",1642,tt0113957,en,The Net,13.304342000000002,"[{'name': 'Columbia Pictures', 'id': 5}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1995-07-28,110627965.0,114.0,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'es', 'name': 'Español'}]",The Net,5.6,359.0,['Irwin Winkler'],"['Sandra Bullock', 'Jeremy Northam', 'Dennis Miller']"
False,False,150000,Comedy,36196,tt0114095,en,Party Girl,1.165039,"[{'name': 'Party Productions', 'id': 37890}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1995-06-09,472370.0,94.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Party Girl,5.8,14.0,['Daisy von Scherler Mayer'],"['Parker Posey', 'Liev Schreiber', 'Anthony DeSando']"
False,True,8,"Fantasy,Horror,Thriller",11980,tt0114194,en,The Prophecy,10.187623,"[{'name': 'Dimension Films', 'id': 7405}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1995-09-01,16.0,98.0,"[{'iso_639_1': 'en', 'name': 'English'}]",The Prophecy,6.4,139.0,['Gregory Widen'],"['Christopher Walken', 'Elias Koteas', 'Virginia Madsen']"
False,False,50000000,"Drama,History,Romance",10533,tt0114345,en,The Scarlet Letter,6.752119,"[{'name': 'Hollywood Pictures', 'id': 915}, {'name': 'Cinergi Pictures Entertainment', 'id': 1504}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1995-10-13,10382407.0,135.0,"[{'iso_639_1': 'en', 'name': 'English'}]",The Scarlet Letter,5.5,111.0,['Roland Joffé'],"['Demi Moore', 'Gary Oldman', 'Robert Duvall']"
False,True,45000000,Drama,10802,tt0114436,en,Showgirls,17.502375,"[{'name': 'United Artists', 'id': 60}, {'name': 'Le Studio Canal+', 'id': 183}, {'name': 'Carolco Pictures', 'id': 14723}]","[{'iso_3166_1': 'FR', 'name': 'France'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",1995-09-22,20350754.0,128.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Showgirls,4.9,261.0,['Paul Verhoeven'],"['Elizabeth Berkley', 'Kyle MacLachlan', 'Gina Gershon']"
False,True,7000000,"Comedy,Drama",10149,tt0114478,en,Smoke,5.552946,"[{'name': 'Miramax Films', 'id': 14}]","[{'iso_3166_1': 'DE', 'name': 'Germany'}, {'iso_3166_1': 'JP', 'name': 'Japan'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",1995-06-09,8349430.0,112.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Smoke,7.2,115.0,"['Wayne Wang', 'Paul Auster']","['Harvey Keitel', 'William Hurt', 'Giancarlo Esposito']"
False,True,35000000,"Science Fiction,Horror,Action",9348,tt0114508,en,Species,13.492845,"[{'name': 'Metro-Goldwyn-Mayer (MGM)', 'id': 8411}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1995-07-07,113374103.0,108.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Species,5.5,457.0,['Roger Donaldson'],"['Natasha Henstridge', 'Ben Kingsley', 'Michael Madsen']"
False,False,42000000,"Crime,Drama,Science Fiction,Thriller",281,tt0114558,en,Strange Days,11.223055,"[{'name': 'Lightstorm Entertainment', 'id': 574}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1995-10-13,7959291.0,145.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Strange Days,6.8,334.0,['Kathryn Bigelow'],"['Ralph Fiennes', 'Angela Bassett', 'Tom Sizemore']"
False,False,14000000,Thriller,79593,tt0114666,en,The Tie That Binds,1.820419,"[{'name': 'Hollywood Pictures', 'id': 915}, {'name': 'PolyGram Filmed Entertainment', 'id': 1382}, {'name': 'Interscope Communications', 'id': 10201}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1995-09-08,5780000.0,99.0,"[{'iso_639_1': 'en', 'name': 'English'}]",The Tie That Binds,4.6,9.0,['Wesley Strick'],"['Daryl Hannah', 'Keith Carradine', 'Moira Kelly']"
False,True,60000000,"Action,Thriller",3512,tt0114781,en,Under Siege 2: Dark Territory,7.490247,"[{'name': 'Regency Enterprises', 'id': 508}, {'name': 'Warner Bros.', 'id': 6194}, {'name': 'Seagal/Nasso Productions', 'id': 17825}, {'name': 'Victor Company of Japan (JVC)', 'id': 21480}, {'name': 'Cutting Edge Films', 'id': 63906}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1995-07-13,104324083.0,100.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Under Siege 2: Dark Territory,5.6,217.0,['Geoff Murphy'],"['Steven Seagal', 'Eric Bogosian', 'Everett McGill']"
False,False,20000000,"Drama,Romance",9560,tt0114887,en,A Walk in the Clouds,9.715639,"[{'name': 'Twentieth Century Fox Film Corporation', 'id': 306}, {'name': 'Zucker Brothers Productions', 'id': 2851}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1995-08-11,50012507.0,103.0,"[{'iso_639_1': 'en', 'name': 'English'}]",A Walk in the Clouds,6.5,168.0,['Alfonso Aráu'],"['Keanu Reeves', 'Aitana Sánchez-Gijón', 'Anthony Quinn']"
False,False,175000000,"Adventure,Action",9804,tt0114898,en,Waterworld,16.885184,"[{'name': 'Universal Pictures', 'id': 33}, {'name': 'Gordon Company', 'id': 1073}, {'name': 'Davis Entertainment', 'id': 1302}, {'name': 'Licht/Mueller Film Corporation', 'id': 6092}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1995-07-28,264218220.0,135.0,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'de', 'name': 'Deutsch'}, {'iso_639_1': 'es', 'name': 'Español'}]",Waterworld,5.9,1017.0,['Kevin Reynolds'],"['Kevin Costner', 'Chaim Girafi', 'Rick Aviles']"
False,True,2800000,Drama,50797,tt0111579,ru,Утомлённые солнцем,2.486073,"[{'name': 'Canal+', 'id': 5358}, {'name': 'Studio Trite', 'id': 6453}, {'name': 'Caméra One', 'id': 6454}]","[{'iso_3166_1': 'FR', 'name': 'France'}, {'iso_3166_1': 'RU', 'name': 'Russia'}]",1994-05-01,2616503.0,135.0,"[{'iso_639_1': 'ru', 'name': 'Pусский'}]",Burnt by the Sun,6.7,35.0,['Nikita Mikhalkov'],"['Nikita Mikhalkov', 'Oleg Menshikov', 'Ingeborga Dapkunaite']"
False,True,2500000,"Drama,Romance",76,tt0112471,en,Before Sunrise,11.304979,"[{'name': 'Detour Film Production', 'id': 98}, {'name': 'Warner Bros.', 'id': 6194}]","[{'iso_3166_1': 'AT', 'name': 'Austria'}, {'iso_3166_1': 'CH', 'name': 'Switzerland'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",1995-01-27,5535405.0,105.0,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'de', 'name': 'Deutsch'}, {'iso_639_1': 'fr', 'name': 'Français'}]",Before Sunrise,7.7,984.0,['Richard Linklater'],"['Ethan Hawke', 'Julie Delpy', 'Andrea Eckert']"
False,False,10000000,Comedy,11017,tt0112508,en,Billy Madison,6.638116,"[{'name': 'Jack Giarraputo Productions', 'id': 6365}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1995-02-10,26488734.0,89.0,"[{'iso_639_1': 'fr', 'name': 'Français'}, {'iso_639_1': 'es', 'name': 'Español'}, {'iso_639_1': 'en', 'name': 'English'}]",Billy Madison,6.2,464.0,['Tamra Davis'],"['Adam Sandler', 'Darren McGavin', 'Bridgette Wilson']"
False,False,21000000,"Comedy,Drama",9382,tt0112571,en,Boys on the Side,3.030309,"[{'name': 'Regency Enterprises', 'id': 508}, {'name': 'Alcor Films', 'id': 644}, {'name': 'Canal+', 'id': 5358}, {'name': 'New Regency Pictures', 'id': 10104}, {'name': 'Hera Productions', 'id': 16192}]","[{'iso_3166_1': 'FR', 'name': 'France'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",1995-02-03,23450000.0,115.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Boys on the Side,6.3,48.0,['Herbert Ross'],"['Whoopi Goldberg', 'Mary-Louise Parker', 'Drew Barrymore']"
False,True,27000,Comedy,2292,tt0109445,en,Clerks,10.513367,"[{'name': 'Miramax Films', 'id': 14}, {'name': 'View Askew Productions', 'id': 16934}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1994-09-13,3151130.0,92.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Clerks,7.4,769.0,['Kevin Smith'],"[""Brian O'Halloran"", 'Jeff Anderson', 'Jason Mewes']"
False,False,25000000,"Romance,Drama,Comedy",1909,tt0112883,en,Don Juan DeMarco,7.438934,"[{'name': 'New Line Cinema', 'id': 12}, {'name': 'American Zoetrope', 'id': 70}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1994-10-01,22200000.0,97.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Don Juan DeMarco,6.3,184.0,['Jeremy Leven'],"['Johnny Depp', 'Marlon Brando', 'Faye Dunaway']"
False,False,55000000,"Drama,Thriller,Crime,Mystery,Romance",8984,tt0109635,en,Disclosure,11.812244,"[{'name': 'Warner Bros.', 'id': 6194}, {'name': 'Baltimore Pictures', 'id': 11407}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1994-12-09,214015089.0,123.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Disclosure,5.9,217.0,['Barry Levinson'],"['Michael Douglas', 'Demi Moore', 'Donald Sutherland']"
False,True,16000000,Comedy,8467,tt0109686,en,Dumb and Dumber,9.844558,"[{'name': 'New Line Cinema', 'id': 12}, {'name': 'Motion Picture Corporation of America (MPCA)', 'id': 11061}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1994-12-16,247275374.0,107.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Dumb and Dumber,6.5,1894.0,"['Peter Farrelly', 'Bobby Farrelly']","['Jim Carrey', 'Jeff Daniels', 'Lauren Holly']"
False,False,18000000,"Comedy,Drama,History",522,tt0109707,en,Ed Wood,11.720358,"[{'name': 'Touchstone Pictures', 'id': 9195}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1994-09-27,5887457.0,127.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Ed Wood,7.3,639.0,['Tim Burton'],"['Johnny Depp', 'Martin Landau', 'Sarah Jessica Parker']"
False,False,15000000,"Drama,Thriller",27303,tt0113303,en,Hideaway,8.182165,"[{'name': 'TriStar Pictures', 'id': 559}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1995-03-03,12201255.0,103.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Hideaway,5.0,24.0,['Brett Leonard'],"['Jeff Goldblum', 'Christine Lahti', 'Alicia Silverstone']"
False,False,700000,Documentary,14275,tt0110057,en,Hoop Dreams,9.47666,"[{'name': 'Fine Line Features', 'id': 8}, {'name': 'Kartemquin Films', 'id': 13042}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1994-09-12,7830611.0,171.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Hoop Dreams,7.7,91.0,['Steve James'],"['William Gates', 'Arthur Agee', 'Steve James']"
False,False,5000000,"Drama,Fantasy",1024,tt0110005,en,Heavenly Creatures,9.438042,"[{'name': 'WingNut Films', 'id': 11}, {'name': 'Miramax Films', 'id': 14}, {'name': 'New Zealand Film Commission', 'id': 294}, {'name': 'Fontana Productions', 'id': 2306}]","[{'iso_3166_1': 'NZ', 'name': 'New Zealand'}]",1994-09-02,3049135.0,99.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Heavenly Creatures,6.9,299.0,['Peter Jackson'],"['Melanie Lynskey', 'Kate Winslet', 'Sarah Peirse']"
False,False,10500000,"Comedy,Family",17207,tt0110066,en,Houseguest,2.688562,"[{'name': 'Caravan Pictures', 'id': 175}, {'name': 'Hollywood Pictures', 'id': 915}]",[],1995-01-06,26325256.0,113.0,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'ru', 'name': 'Pусский'}]",Houseguest,6.0,17.0,['Randall Miller'],"['Sinbad', 'Phil Hartman', 'Jeffrey Jones']"
